7,右手端,255,255,6,0.012138,-0.139231,0.155502,0.998387,0.000000,-0.056782,0.000000,1.000000,0.000000,0.056782,0.000000,0.998387,0.000000
8,左大臂前摆,12,9,0,-0.002006,0.036469,0.404200,0.998387,0.000000,0.056782,0.000000,1.000000,0.000000,-0.056782,0.000000,0.998387,0.056812
9,左大臂侧摆,255,10,8,-0.002006,0.085769,0.404200,0.998387,0.000000,0.056782,0.000000,1.000000,0.000000,-0.056782,0.000000,0.998387,0.000000
10,左臂肘前摆,255,11,9,-0.008201,0.085769,0.295276,0.998387,0.000000,0.056782,0.000000,1.000000,0.000000,-0.056782,0.000000,0.998387,0.000000
11,左手端,255,255,10,-0.016151,0.085769,0.155502,0.998387,0.000000,0.056782,0.000000,1.000000,0.000000,-0.056782,0.000000,0.998387,0.000000
12,右髋前摆,19,13,0,-0.002006,-0.079531,0.250000,0.807460,0.000000,-0.589922,0.000000,1.000000,0.000000,0.589922,0.000000,0.807460,-0.630962
13,右髋侧摆,255,14,12,-0.002006,-0.079531,0.250000,0.807460,-0.061920,-0.586663,0.000000,0.994476,-0.104962,0.589922,0.084753,0.803000,0.105156
14,右髋旋转,255,15,13,0.062057,-0.068069,0.162312,0.809831,-0.000000,-0.586663,-0.076037,0.991565,-0.104962,0.581715,0.129610,0.803000,-0.076534
15,右膝前摆,255,16,14,0.089454,-0.063167,0.124812,0.666558,-0.000000,0.745453,0.096618,0.991565,-0.086393,-0.739165,0.129610,0.660936,1.468147
16,右踝前摆,255,17,15,-0.000000,-0.052800,0.045500,1.000000,-0.000000,0.000000,0.000000,0.991565,-0.129610,0.000000,0.129610,0.991565,-0.841214
17,右踝侧摆,255,18,16,-0.000000,-0.052800,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.129976
18,右脚端,255,255,17,-0.000000,-0.052800,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000
19,左髋前摆,255,20,0,-0.002006,0.026069,0.250000,0.658955,0.000000,-0.752183,0.000000,1.000000,0.000000,0.752183,0.000000,0.658955,-0.851368
20,左髋侧摆,255,21,19,-0.002006,0.026069,0.250000,0.658955,-0.075282,-0.748406,0.000000,0.994979,-0.100085,0.752183,0.065951,0.655646,0.100253
21,左髋旋转,255,22,20,0.079719,0.036998,0.178403,0.663241,-0.000000,-0.748406,-0.112936,0.988549,-0.100085,0.739836,0.150902,0.655646,-0.113751
22,左膝前摆,255,23,21,0.114670,0.041672,0.147785,0.614500,-0.000000,0.788917,0.119050,0.988549,-0.092729,-0.779883,0.150902,0.607463,1.754700
23,左踝前摆,255,24,22,0.020000,0.052800,0.074889,1.000000,-0.000000,0.000000,0.000000,0.988549,-0.150902,0.000000,0.150902,0.988549,-0.909045
24,左踝侧摆,255,25,23,0.020000,0.052800,0.074889,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.151481
25,左脚端,255,255,24,0.020000,0.052800,0.029389,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000
0,主体,255,3,255,-0.002371,-0.033452,0.300000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1,头部,255,255,2,-0.002371,-0.033452,0.505700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2,颈前摆,255,1,3,-0.002371,-0.033452,0.447200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
3,颈旋转,4,2,0,-0.002371,-0.033452,0.404200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
4,右大臂前摆,8,5,0,-0.002371,-0.096652,0.404200,0.997479,0.000000,-0.070956,0.000000,1.000000,0.000000,0.070956,0.000000,0.997479,-0.071015
5,右大臂侧摆,255,6,4,-0.002371,-0.145952,0.404200,0.997479,0.000000,-0.070956,0.000000,1.000000,0.000000,0.070956,0.000000,0.997479,0.000000
6,右臂肘前摆,255,7,5,0.005370,-0.145952,0.295375,0.997479,0.000000,-0.070956,0.000000,1.000000,0.000000,0.070956,0.000000,0.997479,0.000000
