11,左手端,255,255,10,0.000114,0.087650,0.205100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
12,右髋前摆,19,13,0,0.000114,-0.077650,0.300000,0.941920,0.000000,-0.335836,0.000000,1.000000,0.000000,0.335836,0.000000,0.941920,-0.342493,-0.000000,-0.052000,0.000000
13,右髋侧摆,255,14,12,0.000114,-0.077650,0.300000,0.941920,-0.015706,-0.335469,0.000000,0.998906,-0.046768,0.335836,0.044052,0.940890,0.046785,-0.000000,-0.052000,0.000000
14,右髋旋转,255,15,13,0.036747,-0.072543,0.197255,0.942051,-0.000000,-0.335469,-0.016654,0.998767,-0.046768,0.335055,0.049645,0.940890,-0.016673,-0.000000,-0.052000,0.000000
15,右膝前摆,255,16,14,0.052413,-0.070359,0.153315,0.899570,-0.000000,0.436776,0.021684,0.998767,-0.044659,-0.436238,0.049645,0.898461,0.794115,-0.000000,-0.052000,0.000000
16,右踝前摆,255,17,15,-0.000000,-0.065000,0.045500,1.000000,-0.000000,0.000000,0.000000,0.998767,-0.049645,-0.000000,0.049645,0.998767,-0.452012,-0.000000,-0.052000,0.000000
17,右踝侧摆,255,18,16,-0.000000,-0.065000,0.045500,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,-0.049666,-0.000000,-0.052000,0.000000
18,右脚端,255,255,17,-0.000000,-0.065000,0.000000,1.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
19,左髋前摆,255,20,0,0.000114,0.027950,0.300000,0.947483,0.000000,-0.319807,0.000000,1.000000,0.000000,0.319807,0.000000,0.947483,-0.325526,-0.000000,-0.052000,0.000000
20,左髋侧摆,255,21,19,0.000114,0.027950,0.300000,0.947483,-0.043699,-0.316807,0.000000,0.990621,-0.136642,0.319807,0.129466,0.938596,0.137071,-0.000000,-0.052000,0.000000
21,左髋旋转,255,22,20,0.034709,0.042871,0.197505,0.948490,-0.000000,-0.316807,-0.045640,0.989569,-0.136642,0.313503,0.144062,0.938596,-0.046088,-0.000000,-0.052000,0.000000
22,左膝前摆,255,23,21,0.049504,0.049252,0.153673,0.910943,-0.000000,0.412532,0.059430,0.989569,-0.131233,-0.408228,0.144062,0.901441,0.747593,-0.000000,-0.052000,0.000000
23,左踝前摆,255,24,22,-0.000000,0.065000,0.045500,1.000000,-0.000000,0.000000,0.000000,0.989569,-0.144062,0.000000,0.144062,0.989569,-0.425232,-0.000000,-0.052000,0.000000
24,左踝侧摆,255,25,23,-0.000000,0.065000,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.144565,-0.000000,-0.052000,0.000000
25,左脚端,255,255,24,-0.000000,0.065000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,-0.000000,-0.052000,0.000000
0,主体,255,3,255,0.000214,-0.029822,0.350000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
1,头部,255,255,2,0.000214,-0.029822,0.555700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
2,颈前摆,255,1,3,0.000214,-0.029822,0.497200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
3,颈旋转,4,2,0,0.000214,-0.029822,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
4,右大臂前摆,8,5,0,0.000214,-0.093022,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
5,右大臂侧摆,255,6,4,0.000214,-0.142322,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
6,右臂肘前摆,255,7,5,0.000214,-0.142322,0.345100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
7,右手端,255,255,6,0.000214,-0.142322,0.205100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
8,左大臂前摆,12,9,0,0.000214,0.033378,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
9,左大臂侧摆,255,10,8,0.000214,0.082678,0.454200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
10,左臂肘前摆,255,11,9,0.000214,0.082678,0.345100,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,-0.065000,0.000000
